family,seed,mechanism,revenue_train_norm,revenue_naive_norm,revenue_strategic_norm,surplus_naive_norm,welfare_naive_norm,surplus_strategic_norm,welfare_strategic_norm,generalization_gap,mono_violation_rate,comb_violation_rate,comb_mean_gain,comb_max_gain,served_naive,served_strategic,plans_verified,plans_failed
answer_cells,4,uniform,0.6331993832726022,0.3229316854690271,0.3229316854690271,0.27987008490053045,0.6028017703695575,0.27987008490053045,0.6028017703695575,0.49,0.0,0.0,0.0,0.0,0.06375,0.06375,0,0
answer_cells,4,size_proportional,0.6107013587731788,0.3432248922860606,0.3432248922860606,0.5428802657859167,0.8861051580719772,0.5428802657859167,0.8861051580719772,0.4379824322389658,0.0,0.0,0.0,0.0,0.9725,0.9725,0,0
answer_cells,4,compute_metered,0.30017414683315335,0.2813073049128752,0.2801857958256066,0.6710746598750759,0.952381964787951,0.6731526687314119,0.9533384645570185,0.06285298757179447,0.4090233019335647,0.36036036036036034,0.13712952560541913,0.989459395847679,0.8425,0.8925,80,0
answer_cells,4,qirana_weighted_coverage,0.4635285304007624,0.3103488977462069,0.3103488977462069,0.5130479644778053,0.8233968622240122,0.5139347832589369,0.8242836810051438,0.33046430285988626,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.435,0.4375,2,0
answer_cells,4,qirana_uniform_gain,0.4635285304007623,0.31034889774620683,0.3103488977462069,0.5130479644778053,0.8233968622240121,0.513934783258937,0.8242836810051439,0.33046430285988615,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.435,0.4375,2,0
answer_cells,4,qirana_shannon,0.4646117966004497,0.3145423085055808,0.3145423085055808,0.5077570788418786,0.8222993873474593,0.5086438976230102,0.8231862061285911,0.32299973696949313,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.4325,0.435,2,0
answer_cells,4,querymarket_viewcover,0.028489743851114524,0.05350146635235832,0.05350146635235832,0.897126128283943,0.9506275946363013,0.897126128283943,0.9506275946363013,-0.8779202309418213,0.0009915716410510659,0.0,0.0,0.0,0.70125,0.70125,0,0
answer_cells,4,monopoly_per_asset,1.0,0.2909984231805419,0.2809566253794356,0.2984975144833056,0.5894959376638476,0.3868720635154454,0.6678286888948809,0.7090015768194581,0.22161626177491323,0.35135135135135137,0.23299002789626894,0.9638220051885928,0.41625,0.7525,78,0
answer_cells,4,monotone_constrained,0.97290148531723,0.2811881388988608,0.2811881388988608,0.27290363485178987,0.5540917737506507,0.27290363485178987,0.5540917737506507,0.7109798441646176,0.0,0.0,0.0,0.0,0.24375,0.24375,0,0
answer_cells,4,chawla_ubp,0.7318025046037555,0.2851178589365282,0.2851178589365282,0.1523508479089797,0.4374687068455079,0.1523508479089797,0.4374687068455079,0.6103896103896103,0.0,0.0,0.0,0.0,0.0375,0.0375,0,0
answer_cells,4,chawla_uip,0.697596135873891,0.2969224979008226,0.29692249790082254,0.3129991441084596,0.6099216420092822,0.31388596288959125,0.6108084607904137,0.5743633276740236,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.30125,0.30375,2,0
answer_cells,4,chawla_lpip,0.6927222273604362,0.2520645344286487,0.2520645344286487,0.3153440573423381,0.5674085917709868,0.3153440573423381,0.5674085917709868,0.6361246622775181,0.0009915716410510659,0.0,0.0,0.0,0.8125,0.8125,0,0
answer_cells,4,chawla_cip,0.6697886035242253,0.26567879390414834,0.26567879390414834,0.24511101517237482,0.5107898090765232,0.24511101517237482,0.5107898090765232,0.6033393334759254,0.0009915716410510659,0.0,0.0,0.0,0.76875,0.76875,0,0
answer_cells,4,chawla_layering,0.06314446966369396,0.06523590542887045,0.06517952786195026,0.09506242221754661,0.16029832764641705,0.0951187997844668,0.16029832764641705,-0.03312144002975148,0.0004957858205255329,0.009009009009009009,0.009009009009009009,1.0,0.5725,0.5725,2,0
answer_cells,4,chawla_xos,0.6953597970702244,0.2664983489636186,0.2664983489636186,0.2315955361876114,0.49809388515123,0.2315955361876114,0.49809388515123,0.6167475455347544,0.0009915716410510659,0.0,0.0,0.0,0.70625,0.70625,0,0
support_rows,0,uniform,0.6209719727861625,0.7651787342388732,0.7651787342388732,0.9627531715350425,1.7279319057739158,0.9627531715350425,1.7279319057739158,-0.23222748815165883,0.0,0.0,0.0,0.0,0.65,0.65,0,0
support_rows,0,size_proportional,0.2270658798631353,0.10081341731664228,0.10081341731664228,1.4824981484282647,1.583311565744907,1.4824981484282647,1.583311565744907,0.556016882072252,0.0,0.0,0.0,0.0,0.815,0.815,0,0
support_rows,0,compute_metered,0.18910272812193032,0.24685255587036925,0.2229729828191212,1.3596142393445936,1.6064667952149627,1.3846558699072329,1.607628852726354,-0.3053886547379834,0.4090233019335647,0.36036036036036034,0.1371295256054191,0.9894593958476788,0.81375,0.815,80,0
support_rows,0,qirana_weighted_coverage,0.47785573764867595,0.5230206098122584,0.5229047776972846,1.2965231985279133,1.8195438083401718,1.3004850110029957,1.8233897887002803,-0.09451570548429444,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.8175,0.82125,2,0
support_rows,0,qirana_uniform_gain,0.47785573764867595,0.5230206098122584,0.5229047776972846,1.2965231985279135,1.819543808340172,1.3004850110029957,1.8233897887002803,-0.09451570548429444,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.8175,0.82125,2,0
support_rows,0,qirana_shannon,0.47875508721261534,0.522483818529662,0.5223658789624979,1.292481530679825,1.814965349209487,1.2964454506070975,1.8188113295695953,-0.09133841599812964,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.81125,0.815,2,0
support_rows,0,querymarket_viewcover,0.12401537758739757,0.12167204750708661,0.12167204750708661,1.6940587748716145,1.815730822378701,1.6940587748716145,1.815730822378701,0.018895479946908655,0.0009915716410510659,0.0,0.0,0.0,0.885,0.885,0,0
support_rows,0,monopoly_per_asset,1.0,0.725496512137622,0.7089975980161509,0.6279476107357375,1.3534441228733596,0.8167866450078829,1.5257842430240338,0.274503487862378,0.38671294000991574,0.35135135135135137,0.19464866736259337,0.9584748729497014,0.4775,0.61125,78,0
support_rows,0,monotone_constrained,0.7074473284038688,0.5427758885398533,0.5427758885398533,0.4459570482636688,0.9887329368035219,0.4459570482636688,0.9887329368035219,0.2327684807794025,0.0,0.0,0.0,0.0,0.295,0.295,0,0
support_rows,0,chawla_ubp,0.6219639831515491,0.76345342007702,0.76345342007702,0.9615323218062845,1.7249857418833043,0.9615323218062845,1.7249857418833043,-0.2274881516587679,0.0,0.0,0.0,0.0,0.6475,0.6475,0,0
support_rows,0,chawla_uip,0.478779111954542,0.5233059078628082,0.5231898519221263,1.2955137706859723,1.8188196785487805,1.2994758069867622,1.8226656589088885,-0.0930007069992933,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.81625,0.82,2,0
support_rows,0,chawla_lpip,0.5318896026037112,0.5339027977429329,0.5290773262297886,1.3474572047860816,1.8813600025290145,1.3549050403005765,1.8839823665303652,-0.0037849868269030917,0.005453644025780862,0.009009009009009009,0.009009009009009009,1.0,0.825,0.82875,2,0
support_rows,0,chawla_cip,0.48153237201097165,0.5701365395866661,0.5678078901145972,1.2073119343092937,1.7774484738959597,1.2107290928487913,1.7785369829633884,-0.18400459185260254,0.0004957858205255329,0.0045045045045045045,0.0045045045045045045,1.0,0.7575,0.75875,1,0
